Tree_Mode,Criterion,Bins,Max_Depth,Min_sample_split,Min_sample_leaf,ACCURACY,F1_SCORE,ELAPSED_TIME_MS,TEST_TOTAL_TIME_MIN,TEST_TOTAL_TIME_SEC
classic,gini,0,8,5,1,0.98,0.98,1765.2370929718018, , 
classic,gini,0,8,5,3,0.98,0.98,1284.3658924102783, , 
classic,gini,0,8,10,1,0.98,0.98,1823.5981464385986, , 
classic,gini,0,8,10,3,0.98,0.98,1256.5760612487793, , 
classic,gini,0,8,10,5,0.98,0.98,1235.3370189666748, , 
classic,gini,0,8,25,1,0.98,0.98,1819.9050426483154, , 
classic,gini,0,8,25,3,0.98,0.98,1270.3049182891846, , 
classic,gini,0,8,25,5,0.98,0.98,1263.7970447540283, , 
classic,gini,0,8,25,10,0.98,0.98,1301.41019821167, , 
classic,gini,0,8,50,1,0.98,0.98,743.4182167053223, , 
classic,gini,0,8,50,3,0.98,0.98,712.3088836669922, , 
classic,gini,0,8,50,5,0.98,0.98,710.5557918548584, , 
classic,gini,0,8,50,10,0.98,0.98,694.979190826416, , 
classic,gini,0,8,50,25,0.98,0.98,707.3140144348145, , 
classic,gini,0,25,2,1,0.96,0.96,2412.4410152435303, , 
classic,gini,0,25,3,1,0.96,0.96,2160.215139389038, , 
classic,gini,0,25,5,1,0.98,0.98,1725.8222103118896, , 
classic,gini,0,25,5,3,0.98,0.98,1237.0741367340088, , 
classic,gini,0,25,10,1,0.98,0.98,1724.0147590637207, , 
classic,gini,0,25,10,3,0.98,0.98,1213.7091159820557, , 
classic,gini,0,25,10,5,0.98,0.98,1210.8519077301025, , 
classic,gini,0,25,25,1,0.98,0.98,1721.729040145874, , 
classic,gini,0,25,25,3,0.98,0.98,1216.4020538330078, , 
classic,gini,0,25,25,5,0.98,0.98,1217.932939529419, , 
classic,gini,0,25,25,10,0.98,0.98,1211.4460468292236, , 
classic,gini,0,25,50,1,0.98,0.98,693.0141448974609, , 
classic,gini,0,25,50,3,0.98,0.98,689.4819736480713, , 
classic,gini,0,25,50,5,0.98,0.98,685.1708889007568, , 
classic,gini,0,25,50,10,0.98,0.98,713.7207984924316, , 
classic,gini,0,25,50,25,0.98,0.98,687.5960826873779, , 
classic,gini,0,50,2,1,0.96,0.96,2287.12797164917, , 
classic,gini,0,50,3,1,0.96,0.96,2104.3636798858643, , 
classic,gini,0,50,5,1,0.98,0.98,1727.8220653533936, , 
classic,gini,0,50,5,3,0.98,0.98,1214.39528465271, , 
classic,gini,0,50,10,1,0.98,0.98,1741.5339946746826, , 
classic,gini,0,50,10,3,0.98,0.98,1314.8298263549805, , 
classic,gini,0,50,10,5,0.98,0.98,1288.2323265075684, , 
classic,gini,0,50,25,1,0.98,0.98,1836.1141681671143, , 
classic,gini,0,50,25,3,0.98,0.98,1297.4560260772705, , 
classic,gini,0,50,25,5,0.98,0.98,1306.339979171753, , 
classic,gini,0,50,25,10,0.98,0.98,1283.0100059509277, , 
classic,gini,0,50,50,1,0.98,0.98,696.5558528900146, , 
classic,gini,0,50,50,3,0.98,0.98,715.5380249023438, , 
classic,gini,0,50,50,5,0.98,0.98,732.5761318206787, , 
classic,gini,0,50,50,10,0.98,0.98,696.6009140014648, , 
classic,gini,0,50,50,25,0.98,0.98,726.940393447876, , 
median,entropy,20,2,2,1,0.98,0.98,386.62099838256836, , 
median,entropy,20,2,3,1,0.98,0.98,396.3150978088379, , 
median,entropy,20,2,5,1,0.98,0.98,390.8119201660156, , 
median,entropy,20,2,5,3,0.98,0.98,390.9492492675781, , 
median,entropy,20,2,10,1,0.98,0.98,388.63205909729004, , 
median,entropy,20,2,10,3,0.98,0.98,376.43909454345703, , 
median,entropy,20,2,10,5,0.98,0.98,370.67103385925293, , 
median,entropy,20,2,25,1,0.98,0.98,372.3897933959961, , 
median,entropy,20,2,25,3,0.98,0.98,389.62602615356445, , 
median,entropy,20,2,25,5,0.98,0.98,369.232177734375, , 
median,entropy,20,2,25,10,0.98,0.98,368.2680130004883, , 
median,entropy,20,2,50,1,0.98,0.98,370.8009719848633, , 
median,entropy,20,2,50,3,0.98,0.98,367.9468631744385, , 
median,entropy,20,2,50,5,0.98,0.98,370.3160285949707, , 
median,entropy,20,2,50,10,0.98,0.98,370.028018951416, , 
median,entropy,20,2,50,25,0.98,0.98,368.4689998626709, , 
median,entropy,20,3,2,1,0.98,0.98,644.9737548828125, , 
median,entropy,20,3,3,1,0.98,0.98,644.8051929473877, , 
median,entropy,20,3,5,1,0.98,0.98,644.989013671875, , 
median,entropy,20,3,5,3,0.98,0.98,646.5599536895752, , 
median,entropy,20,3,10,1,0.98,0.98,648.3030319213867, , 
median,entropy,20,3,10,3,0.98,0.98,645.3390121459961, , 
median,entropy,20,3,10,5,0.98,0.98,646.3391780853271, , 
median,entropy,20,3,25,1,0.98,0.98,644.5960998535156, , 
median,entropy,20,3,25,3,0.98,0.98,642.5251960754395, , 
median,entropy,20,3,25,5,0.98,0.98,641.9339179992676, , 
median,entropy,20,3,25,10,0.98,0.98,646.8281745910645, , 
median,entropy,20,3,50,1,0.98,0.98,368.1058883666992, , 
median,entropy,20,3,50,3,0.98,0.98,369.1742420196533, , 
median,entropy,20,3,50,5,0.98,0.98,369.4031238555908, , 
median,entropy,20,3,50,10,0.98,0.98,369.8890209197998, , 
median,entropy,20,3,50,25,0.98,0.98,369.1210746765137, , 
median,entropy,20,4,2,1,0.98,0.98,876.082181930542, , 
median,entropy,20,4,3,1,0.98,0.98,874.41086769104, , 
